Ticket_ID,Cancellation_Time
079-5182-401,2.5
079-5182-402,2.5
079-5212-001,12.333333333333334
079-5212-002,12.333333333333334
079-5472-301,0.03333333333333333
079-5472-302,0.03333333333333333
079-6284-901,14.316666666666666
079-6284-902,14.316666666666666
079-6759-801,1.5333333333333334
079-6759-802,1.5333333333333334
079-6792-801,17.183333333333334
079-6792-802,17.183333333333334
079-6792-803,17.183333333333334
079-6792-804,17.183333333333334
079-6792-805,17.183333333333334
079-6792-806,17.183333333333334
079-6792-807,17.183333333333334
079-6792-808,17.183333333333334
079-6792-809,17.183333333333334
079-6792-810,17.183333333333334
079-6792-811,17.183333333333334
079-6792-812,17.183333333333334
079-6792-813,17.183333333333334
079-6859-601,0.03333333333333333
079-6859-602,0.03333333333333333
079-7089-801,5.183333333333334
079-7089-802,5.183333333333334
079-7144-901,39.266666666666666
079-7144-902,39.266666666666666
079-7144-903,39.266666666666666
079-7144-904,39.266666666666666
079-7151-001,1.4333333333333333
079-7505-001,0.65
079-7505-002,0.65
079-7510-901,0.05
079-7510-902,0.05
079-7510-903,0.05
079-7510-904,0.05
079-7543-401,117.16666666666667
079-7543-402,117.16666666666667
079-7759-701,0.8333333333333334
079-7759-702,0.8333333333333334
079-7839-701,0.23333333333333334
079-7839-702,0.23333333333333334
079-7902-101,18.583333333333332
079-7902-102,18.583333333333332
079-8062-801,95.1
079-8297-701,90.93333333333334
079-8297-702,90.93333333333334
079-9513-601,23.883333333333333
079-9513-602,23.883333333333333
079-9561-001,0.016666666666666666
080-0681-901,45.93333333333333
080-0681-902,45.93333333333333
080-0770-301,0.43333333333333335
080-0770-302,0.43333333333333335
080-0928-201,0.18333333333333332
080-0928-202,0.18333333333333332
080-1340-201,26.166666666666668
080-1340-202,26.166666666666668
080-3419-101,19.1
080-3614-501,5.433333333333334
080-3614-502,5.433333333333334
080-3691-401,286.05
080-3691-402,286.05
080-3691-403,286.05
080-3691-404,286.05
080-3691-405,286.05
080-3691-406,286.05
080-3691-407,286.05
080-3691-408,286.05
080-3692-401,286.05
080-3692-402,286.05
080-3719-701,0.016666666666666666
080-3830-901,12.25
080-3830-902,12.25
080-3837-001,39.516666666666666
080-3837-002,39.516666666666666
080-3865-401,47.13333333333333
080-3865-402,47.13333333333333
080-4783-301,1.3166666666666667
080-4783-302,1.3166666666666667
080-5313-701,41.8
080-5313-702,41.8
080-5689-901,20.75
080-5689-902,20.75
080-5983-101,88.56666666666666
080-5983-102,88.56666666666666
080-6710-901,20.766666666666666
080-6710-902,20.766666666666666
080-6896-601,0.4666666666666667
080-6896-602,0.4666666666666667
080-7174-101,3.3
080-7174-102,3.3
080-7634-501,57.083333333333336
080-7634-502,57.083333333333336
080-8074-801,0.016666666666666666
080-8074-802,0.016666666666666666
080-8432-901,9.016666666666667
080-8433-901,9.016666666666667
080-8456-001,86.56666666666666
080-8456-002,86.56666666666666
080-8461-801,12.033333333333333
080-8821-801,3.533333333333333
080-8821-802,3.533333333333333
080-8821-803,3.533333333333333
080-8821-804,3.533333333333333
080-8938-601,6.2
080-8938-602,6.2
080-9113-201,0.13333333333333333
080-9113-202,0.13333333333333333
0802876910HWPT,0.0
0809188600GFPT,331.1666666666667
080D1F-11000208060480,12.1
081-0220-601,39.53333333333333
081-0220-602,39.53333333333333
081-0299-101,0.06666666666666667
081-0299-102,0.06666666666666667
081-0419-601,295.5833333333333
081-0419-602,295.5833333333333
081-1044-201,95.28333333333333
081-1044-202,95.28333333333333
081-2083-801,0.2833333333333333
081-2083-802,0.2833333333333333
081-2154-201,0.016666666666666666
081-2154-202,0.016666666666666666
081-2156-501,0.8833333333333333
081-2156-502,0.8833333333333333
081-2931-001,0.13333333333333333
081-2931-002,0.13333333333333333
081-2931-003,0.13333333333333333
081-3487-001,146.43333333333334
081-3487-002,146.43333333333334
081-3566-901,0.016666666666666666
081-3566-902,0.016666666666666666
081-3597-301,38.93333333333333
081-3597-302,38.93333333333333
081-3616-801,42.93333333333333
081-3616-802,42.93333333333333
081-3703-701,0.016666666666666666
081-3704-801,0.03333333333333333
081-3704-802,0.03333333333333333
081-3770-301,142.48333333333332
081-3770-302,142.48333333333332
081-3803-001,8.05
081-3803-002,8.05
081-4205-501,73.03333333333333
081-4205-502,73.03333333333333
081-4205-503,73.03333333333333
081-4205-504,73.03333333333333
081-4275-801,0.13333333333333333
081-4275-802,0.13333333333333333
081-4582-601,2.3333333333333335
081-4582-602,2.3333333333333335
081-4929-001,0.16666666666666666
081-4929-002,0.16666666666666666
081-4936-001,0.35
081-4936-002,0.35
081-5037-201,15.5
081-5037-202,15.5
081-5038-901,15.466666666666667
081-5054-601,18.016666666666666
081-5054-602,18.016666666666666
081-5078-601,183.85
081-5078-602,183.85
081-5174-101,0.06666666666666667
081-5174-102,0.06666666666666667
081-5298-501,28.433333333333334
081-5298-502,28.433333333333334
081-5442-701,46.916666666666664
081-5442-702,46.916666666666664
081-5480-001,0.016666666666666666
081-5480-002,0.016666666666666666
081-5671-901,0.1
081-5671-902,0.1
081-6025-901,0.4666666666666667
081-6025-902,0.4666666666666667
081-6025-903,0.4666666666666667
081-6025-904,0.4666666666666667
081-7066-501,6.4
081-7066-502,6.4
081-7067-101,91.58333333333333
081-7067-102,91.58333333333333
081-7067-103,91.58333333333333
081-7067-104,91.58333333333333
081-7067-105,91.58333333333333
081-7067-106,91.58333333333333
081-7141-501,0.06666666666666667
081-7141-502,0.06666666666666667
081-7400-701,0.2
081-7400-702,0.2
081-7401-701,0.2
081-7860-901,0.016666666666666666
081-7860-902,0.016666666666666666
081-7861-601,0.03333333333333333
081-7861-602,0.03333333333333333
081-8006-601,22.2
081-8006-602,22.2
081-8106-901,263.76666666666665
081-8106-902,263.76666666666665
081-8106-903,263.76666666666665
081-8106-904,263.76666666666665
081-8106-905,263.76666666666665
081-8106-906,263.76666666666665
081-8106-907,263.76666666666665
081-8106-908,263.76666666666665
081-8106-909,263.76666666666665
081-8106-910,263.76666666666665
081-8106-911,263.76666666666665
081-8297-501,0.23333333333333334
081-8297-502,0.23333333333333334
081-9026-701,120.98333333333333
081-9026-702,120.98333333333333
081-9209-601,23.6
081-9209-602,23.6
081-9551-601,0.4166666666666667
081-9551-602,0.4166666666666667
081-9705-801,0.016666666666666666
081-9705-802,0.016666666666666666
081-9745-001,18.55
081-9745-002,18.55
0815769410AAPT,0.11666666666666667
0817S-699488_1,1.3333333333333333
0817S-699488_2,1.3333333333333333
082-0110-201,0.03333333333333333
082-0110-202,0.03333333333333333
082-0211-701,0.36666666666666664
082-0211-702,0.36666666666666664
082-0226-801,5.15
082-0282-601,3.6333333333333333
082-0282-602,3.6333333333333333
082-0335-901,0.9833333333333333
082-0335-902,0.9833333333333333
082-0729-601,38.266666666666666
082-0729-602,38.266666666666666
082-0777-101,210.45
082-0777-102,210.45
082-1200-101,0.15
082-1200-102,0.15
082-1215-701,0.26666666666666666
082-1217-701,0.23333333333333334
082-1370-701,0.03333333333333333
082-1749-301,1.8333333333333333
082-1749-302,1.8333333333333333
082-1749-303,1.8333333333333333
082-1749-304,1.8333333333333333
082-1782-101,0.15
082-1782-102,0.15
082-1847-401,0.06666666666666667
082-1847-402,0.06666666666666667
082-2079-101,142.68333333333334
082-2079-102,142.68333333333334
082-2079-103,142.68333333333334
082-2079-104,142.68333333333334
082-2166-801,65.5
082-2166-802,65.5
082-2194-601,133.6
082-2964-901,5.35
082-2964-902,5.35
082-3631-301,0.016666666666666666
082-3723-201,12.15
082-3723-202,12.15
082-3865-001,68.51666666666667
082-3865-002,68.51666666666667
082-3902-201,0.016666666666666666
082-3902-202,0.016666666666666666
082-3902-203,0.016666666666666666
082-3958-101,0.16666666666666666
082-3958-102,0.16666666666666666
082-4083-901,116.15
082-4083-902,116.15
082-4134-201,0.21666666666666667
082-4134-202,0.21666666666666667
082-4594-801,15.9
082-4594-802,15.9
082-4594-803,15.9
082-4850-601,143.31666666666666
082-4850-602,143.31666666666666
082-4850-603,143.31666666666666
082-4850-604,143.31666666666666
082-4850-605,143.31666666666666
082-4855-401,224.98333333333332
082-4855-402,224.98333333333332
082-4982-801,136.75
082-4982-802,136.75
082-5007-901,0.3
082-5007-902,0.3
082-5218-201,18.666666666666668
082-5218-202,18.666666666666668
082-5255-201,21.116666666666667
082-5255-202,21.116666666666667
082-5402-501,0.4
082-5402-502,0.4
082-5652-901,0.11666666666666667
082-5652-902,0.11666666666666667
082-5663-201,0.05
082-5663-202,0.05
082-6248-201,2.9
082-6248-202,2.9
082-6248-203,2.9
082-6248-204,2.9
082-6248-205,2.9
082-6792-301,0.03333333333333333
082-6792-302,0.03333333333333333
082-6830-801,139.26666666666668
082-6830-802,139.26666666666668
082-6843-201,0.016666666666666666
082-7032-301,43.86666666666667
082-7032-302,43.86666666666667
082-7082-901,0.38333333333333336
082-7082-902,0.38333333333333336
082-7206-001,0.3
082-7206-002,0.3
082-7206-003,0.3
082-7206-004,0.3
082-7206-005,0.3
082-7206-006,0.3
082-7206-007,0.3
082-7206-008,0.3
082-7206-009,0.3
082-7206-010,0.3
082-7206-011,0.3
082-7206-012,0.3
082-7206-013,0.3
082-7206-014,0.3
082-7206-015,0.3
082-7206-016,0.3
082-7206-017,0.3
082-7206-018,0.3
082-7230-501,198.8
082-7230-502,198.8
082-7435-801,41.25
082-7435-802,41.25
082-7467-001,1.7
082-7467-002,1.7
082-7698-601,0.4
082-7698-602,0.4
082-7921-801,130.76666666666668
082-7921-802,130.76666666666668
082-8511-601,91.48333333333333
082-8511-602,91.48333333333333
082-8608-801,0.016666666666666666
082-8609-801,0.016666666666666666
082-8609-802,0.016666666666666666
082-8609-803,0.016666666666666666
082-8609-804,0.016666666666666666
082-8696-201,0.31666666666666665
082-8696-202,0.31666666666666665
082-8709-501,0.5833333333333334
082-8709-502,0.5833333333333334
082-8739-701,167.41666666666666
082-8739-702,167.41666666666666
082-9130-701,128.36666666666667
082-9130-702,128.36666666666667
082-9188-801,279.4166666666667
082-9188-802,279.4166666666667
082-9239-101,17.416666666666668
082-9239-102,17.416666666666668
082-9493-401,433.95
082-9493-402,433.95
082-9493-403,433.95
082-9833-501,191.96666666666667
082-9833-502,191.96666666666667
082-9833-503,191.96666666666667
082-9833-504,191.96666666666667
082-9882-701,0.016666666666666666
082-9882-702,0.016666666666666666
082-9934-901,74.78333333333333
082-9934-902,74.78333333333333
082-9935-901,74.78333333333333
082-9935-902,74.78333333333333
082-9936-501,25.366666666666667
082-9936-502,25.366666666666667
0826S-700293_1,181.73333333333332
0826S-700293_2,181.73333333333332
0828768010KSPT,247.05
083-0102-701,8.116666666666667
083-0102-702,8.116666666666667
083-0150-901,6.333333333333333
083-0150-902,6.333333333333333
083-0150-903,6.333333333333333
083-0150-904,6.333333333333333
083-0150-905,6.333333333333333
083-0150-906,6.333333333333333
083-0150-907,6.333333333333333
083-0150-908,6.333333333333333
083-0315-901,20.633333333333333
083-0315-902,20.633333333333333
083-0329-301,41.13333333333333
083-0329-302,41.13333333333333
083-0382-101,70.13333333333334
083-0382-102,70.13333333333334
083-0388-401,135.8
083-0388-402,135.8
083-1017-901,0.016666666666666666
083-1133-701,53.6
083-1133-702,53.6
083-1334-801,0.11666666666666667
083-1334-802,0.11666666666666667
083-1549-901,119.83333333333333
083-1549-902,119.83333333333333
083-2131-101,0.03333333333333333
083-2131-102,0.03333333333333333
083-2570-101,770.75
083-2570-102,770.75
083-2572-401,4.783333333333333
083-2572-402,4.783333333333333
083-2630-501,0.23333333333333334
083-2630-502,0.23333333333333334
083-2677-301,165.6
083-2677-302,165.6
083-3146-301,380.28333333333336
083-3146-302,380.28333333333336
083-3146-303,380.28333333333336
083-3228-401,0.21666666666666667
083-3228-402,0.21666666666666667
083-3294-601,31.65
083-3294-602,31.65
083-3451-201,264.71666666666664
083-3451-202,264.71666666666664
083-3546-401,328.7
083-3546-402,328.7
083-3620-601,597.5166666666667
083-3620-602,597.5166666666667
083-3620-603,597.5166666666667
083-3620-604,597.5166666666667
083-3620-605,597.5166666666667
083-3815-301,0.03333333333333333
083-4033-501,0.43333333333333335
083-4033-502,0.43333333333333335
083-4138-301,40.4
083-4138-302,40.4
083-4162-401,0.03333333333333333
083-4162-402,0.03333333333333333
083-4542-301,7.05
083-4542-302,7.05
083-4692-901,2.816666666666667
083-4692-902,2.816666666666667
083-5056-901,576.9833333333333
083-5056-902,576.9833333333333
083-5175-401,0.4
083-5292-501,389.45
083-5292-502,389.45
083-5310-401,4.816666666666666
083-5578-501,0.0
083-5623-901,2.15
083-5623-902,2.15
083-5731-101,28.866666666666667
083-5732-401,28.85
083-5795-601,0.03333333333333333
083-5795-602,0.03333333333333333
083-5885-601,47.45
083-5885-602,47.45
083-6136-901,11.316666666666666
083-6136-902,11.316666666666666
083-6136-903,11.316666666666666
083-6136-904,11.316666666666666
083-6136-905,11.316666666666666
083-6136-906,11.316666666666666
083-6136-907,11.316666666666666
083-6179-301,0.1
083-6179-302,0.1
083-6423-501,121.71666666666667
083-6423-502,121.71666666666667
083-6822-601,0.18333333333333332
083-6822-602,0.18333333333333332
083-7021-301,21.45
083-7021-302,21.45
083-8088-401,4.316666666666666
083-8088-402,4.316666666666666
083-8296-101,26.566666666666666
083-8296-102,26.566666666666666
083-8439-901,0.0
083-8439-902,0.0
083-8441-101,0.7
083-8441-102,0.7
083-8460-801,0.1
083-8460-802,0.1
083-8473-401,526.1333333333333
083-8473-402,526.1333333333333
083-8632-201,74.2
083-8716-101,0.3
083-8716-102,0.3
083-8717-101,0.3
083-8717-102,0.3
083-8717-103,0.3
083-8717-104,0.3
083-8717-105,0.3
083-8717-106,0.3
083-8717-107,0.3
083-8741-301,6.183333333333334
083-8741-302,6.183333333333334
083-8742-301,6.183333333333334
083-8742-302,6.183333333333334
083-8742-303,6.183333333333334
083-8742-304,6.183333333333334
083-8742-305,6.183333333333334
083-9039-001,0.06666666666666667
083-9039-002,0.06666666666666667
083-9112-101,272.8
083-9112-102,272.8
0831S-676638_1,96.58333333333333
0831S-676638_2,96.58333333333333
0831S-676638_3,96.58333333333333
0837S-674271_1,120.68333333333334
0837S-674271_2,120.68333333333334
084-0019-901,0.016666666666666666
084-0230-501,0.1
084-0230-502,0.1
084-0262-401,0.23333333333333334
084-0262-402,0.23333333333333334
084-0384-701,0.08333333333333333
084-0384-702,0.08333333333333333
084-0448-201,33.516666666666666
084-0448-202,33.516666666666666
084-0460-001,1.5166666666666666
084-0460-002,1.5166666666666666
084-0704-701,2.65
084-0704-702,2.65
084-1012-701,1.2333333333333334
084-1012-702,1.2333333333333334
084-1161-101,0.06666666666666667
084-1161-102,0.06666666666666667
084-1216-901,298.81666666666666
084-1717-501,14.683333333333334
084-1717-502,14.683333333333334
084-2257-501,11.983333333333333
084-2257-502,11.983333333333333
084-2258-501,11.983333333333333
084-2530-001,60.36666666666667
084-2530-002,60.36666666666667
084-2530-003,60.36666666666667
084-2550-101,0.08333333333333333
084-2618-201,6.383333333333334
084-2618-202,6.383333333333334
084-2771-801,69.81666666666666
084-2771-802,69.81666666666666
084-2943-701,211.23333333333332
084-2943-702,211.23333333333332
084-3018-301,83.9
084-3018-302,83.9
084-3083-201,0.6166666666666667
084-3083-202,0.6166666666666667
084-3122-401,0.08333333333333333
084-3122-402,0.08333333333333333
084-3256-101,212.06666666666666
084-3502-801,9.766666666666667
084-3502-802,9.766666666666667
084-3504-801,10.216666666666667
084-3504-802,10.216666666666667
084-3790-301,0.05
084-3790-302,0.05
084-3967-901,57.85
084-3967-902,57.85
084-3995-701,291.96666666666664
084-3995-702,291.96666666666664
084-3995-703,291.96666666666664
084-4237-401,0.15
084-4237-402,0.15
084-4304-001,92.28333333333333
084-4304-002,92.28333333333333
084-4914-001,86.9
084-4914-002,86.9
084-5571-801,17.333333333333332
084-5571-802,17.333333333333332
084-6222-301,98.46666666666667
084-6222-302,98.46666666666667
084-6324-501,75.6
084-6501-201,86.71666666666667
084-6501-202,86.71666666666667
084-6549-001,0.26666666666666666
084-6549-002,0.26666666666666666
084-6768-601,0.5
084-6768-602,0.5
084-6914-801,19.5
084-6914-802,19.5
084-7666-601,1.3333333333333333
084-7666-602,1.3333333333333333
084-7847-101,0.2833333333333333
084-7890-001,0.03333333333333333
084-8218-301,0.03333333333333333
084-9076-701,9.916666666666666
084-9076-702,9.916666666666666
084-9099-501,0.03333333333333333
084-9099-502,0.03333333333333333
084-9743-501,0.016666666666666666
084-9743-502,0.016666666666666666
0843S-683431_1,10.683333333333334
085-0017-501,0.6833333333333333
085-0017-502,0.6833333333333333
085-1443-801,0.26666666666666666
085-1443-802,0.26666666666666666
085-1474-301,0.43333333333333335
085-1475-501,0.43333333333333335
085-2219-201,0.8
085-2219-202,0.8
085-2382-801,152.5
085-2624-301,0.13333333333333333
085-2624-302,0.13333333333333333
085-2683-601,0.85
085-2683-602,0.85
085-2912-801,561.9666666666667
085-2912-802,561.9666666666667
085-3021-901,0.3333333333333333
085-3021-902,0.3333333333333333
085-3061-401,103.55
085-3426-201,6.933333333333334
085-3427-201,0.08333333333333333
085-3427-202,0.08333333333333333
085-3908-701,163.13333333333333
085-4113-801,4.566666666666666
085-4436-901,11.416666666666666
085-4436-902,11.416666666666666
085-4436-903,11.416666666666666
085-4436-904,11.416666666666666
085-4436-905,11.416666666666666
085-4436-906,11.416666666666666
085-5014-401,108.48333333333333
085-5014-402,108.48333333333333
085-5014-403,108.48333333333333
085-5014-404,108.48333333333333
085-5243-601,46.25
085-5243-602,46.25
085-5431-901,41.8
085-5431-902,41.8
085-6554-401,207.76666666666668
085-6554-402,207.76666666666668
085-7056-001,0.8333333333333334
085-7056-002,0.8333333333333334
085-7115-801,0.65
085-7115-802,0.65
085-7162-301,117.9
