Ticket_ID,Cancellation_Time
077-2557-701,0.26666666666666666
077-2557-702,0.26666666666666666
077-2698-201,154.4
077-2698-202,154.4
077-3027-301,246.33333333333334
077-3027-302,246.33333333333334
077-3046-901,190.78333333333333
077-3171-901,12.966666666666667
077-3171-902,12.966666666666667
077-3593-001,0.16666666666666666
077-3594-001,0.16666666666666666
077-3769-901,5.45
077-3795-501,0.23333333333333334
077-4054-501,111.75
077-4054-502,111.75
077-4079-401,89.4
077-4079-402,89.4
077-4222-701,0.11666666666666667
077-4222-702,0.11666666666666667
077-4423-301,0.05
077-4837-701,30.9
077-4837-702,30.9
077-4888-001,0.08333333333333333
077-4888-002,0.08333333333333333
077-5017-301,21.983333333333334
077-5017-302,21.983333333333334
077-5046-901,116.08333333333333
077-5062-101,11.416666666666666
077-5062-102,11.416666666666666
077-5432-201,5.066666666666666
077-5432-202,5.066666666666666
077-5456-201,291.9166666666667
077-5456-202,291.9166666666667
077-5632-801,28.95
077-5632-802,28.95
077-5670-101,125.03333333333333
077-5884-201,0.15
077-5884-202,0.15
077-5896-401,0.11666666666666667
077-5896-402,0.11666666666666667
077-5981-301,390.81666666666666
077-5981-302,390.81666666666666
077-6209-401,1.05
077-6209-402,1.05
077-6474-101,0.08333333333333333
077-6474-102,0.08333333333333333
077-6543-301,1.7666666666666666
077-6543-302,1.7666666666666666
077-6577-701,53.03333333333333
077-6579-801,111.28333333333333
077-6803-901,168.96666666666667
077-6803-902,168.96666666666667
077-7021-301,0.43333333333333335
077-7021-302,0.43333333333333335
077-7072-501,26.416666666666668
077-7072-502,26.416666666666668
077-7377-001,0.05
077-7377-002,0.05
077-7377-003,0.05
077-7377-004,0.05
077-7377-005,0.05
077-7377-006,0.05
077-7377-007,0.05
077-7608-901,0.05
077-7608-902,0.05
077-7687-801,19.183333333333334
077-7687-802,19.183333333333334
077-7958-301,2.55
077-7958-302,2.55
077-7958-303,2.55
077-8068-501,216.28333333333333
077-8068-502,216.28333333333333
077-8068-503,216.28333333333333
077-8111-301,0.08333333333333333
077-8111-302,0.08333333333333333
077-8121-201,0.05
077-8121-202,0.05
077-8222-301,1.7833333333333334
077-8222-302,1.7833333333333334
077-8293-001,17.333333333333332
077-8293-002,17.333333333333332
077-8293-003,17.333333333333332
077-8323-501,1.8833333333333333
077-8323-502,1.8833333333333333
077-8595-501,68.83333333333333
077-8595-502,68.83333333333333
077-8634-401,0.21666666666666667
077-8634-402,0.21666666666666667
077-8734-401,280.73333333333335
077-8734-402,280.73333333333335
077-8838-901,0.03333333333333333
077-8838-902,0.03333333333333333
077-8838-903,0.03333333333333333
077-9114-601,66.28333333333333
077-9114-602,66.28333333333333
077-9274-401,0.5
077-9274-402,0.5
077-9371-001,59.583333333333336
077-9371-002,59.583333333333336
077-9391-401,5.733333333333333
077-9391-402,5.733333333333333
077-9391-403,5.733333333333333
077-9391-404,5.733333333333333
077-9738-301,0.06666666666666667
077-9738-302,0.06666666666666667
077-9843-001,17.333333333333332
077-9843-002,17.333333333333332
077-9848-701,0.6166666666666667
077-9848-702,0.6166666666666667
078-0095-401,127.3
078-0095-402,127.3
078-0208-401,4.15
078-0208-402,4.15
078-0351-101,15.35
078-0351-102,15.35
078-0365-601,0.06666666666666667
078-0365-602,0.06666666666666667
078-0452-101,0.23333333333333334
078-0452-102,0.23333333333333334
078-0547-801,0.48333333333333334
078-0547-802,0.48333333333333334
078-0563-401,0.06666666666666667
078-0563-402,0.06666666666666667
078-0767-801,0.06666666666666667
078-0767-802,0.06666666666666667
078-1413-901,0.6
078-1413-902,0.6
078-1529-801,0.6333333333333333
078-1529-802,0.6333333333333333
078-1804-101,0.03333333333333333
078-1804-102,0.03333333333333333
078-1804-103,0.03333333333333333
078-1813-701,0.0
078-1813-702,0.0
078-2018-701,0.25
078-2018-702,0.25
078-2284-601,2.066666666666667
078-2284-602,2.066666666666667
078-2374-401,64.93333333333334
078-2374-402,64.93333333333334
078-2395-701,0.0
078-2400-901,0.4
078-2400-902,0.4
078-2615-301,0.03333333333333333
078-2615-302,0.03333333333333333
078-2852-001,0.21666666666666667
078-2852-002,0.21666666666666667
078-2852-003,0.21666666666666667
078-3166-101,0.016666666666666666
078-3166-102,0.016666666666666666
078-3862-601,0.016666666666666666
078-4000-101,338.0
078-4000-102,338.0
078-4327-401,0.9833333333333333
078-4327-402,0.9833333333333333
078-4327-403,0.9833333333333333
078-4334-901,120.43333333333334
078-4366-401,250.41666666666666
078-4366-402,250.41666666666666
078-4620-801,1.05
078-4623-901,0.2833333333333333
078-4623-902,0.2833333333333333
078-4640-801,0.016666666666666666
078-4640-802,0.016666666666666666
078-4899-301,4.716666666666667
078-5159-401,255.08333333333334
078-5159-402,255.08333333333334
078-5679-201,95.46666666666667
078-5860-301,110.43333333333334
078-5860-302,110.43333333333334
078-6184-601,92.15
078-6184-602,92.15
078-6184-603,92.15
078-6708-601,28.016666666666666
078-6708-602,28.016666666666666
078-6719-801,0.21666666666666667
078-6719-802,0.21666666666666667
078-6720-901,169.36666666666667
078-6720-902,169.36666666666667
078-6830-801,0.05
078-6830-802,0.05
078-6845-601,17.316666666666666
078-6845-602,17.316666666666666
078-6861-701,0.016666666666666666
078-6861-702,0.016666666666666666
078-7066-101,77.5
078-7066-102,77.5
078-7185-301,0.4
078-7185-302,0.4
078-7344-901,0.6166666666666667
078-7470-201,0.06666666666666667
078-7470-202,0.06666666666666667
078-7475-601,0.03333333333333333
078-7475-602,0.03333333333333333
078-7475-603,0.03333333333333333
078-7478-801,0.016666666666666666
078-7534-901,0.05
078-7534-902,0.05
078-7661-001,162.71666666666667
078-7661-002,162.71666666666667
078-7661-003,162.71666666666667
078-7661-004,162.71666666666667
078-7699-801,0.016666666666666666
078-7699-802,0.016666666666666666
078-7744-101,98.13333333333334
078-7744-102,98.13333333333334
078-7871-801,110.3
078-7871-802,110.3
078-7936-701,0.08333333333333333
078-7936-702,0.08333333333333333
078-8536-001,0.26666666666666666
078-8536-002,0.26666666666666666
078-8708-001,4.733333333333333
078-8708-002,4.733333333333333
078-8746-501,0.13333333333333333
078-8746-502,0.13333333333333333
078-9046-901,0.18333333333333332
078-9046-902,0.18333333333333332
078-9067-001,0.06666666666666667
078-9069-401,112.6
078-9069-402,112.6
078-9121-501,0.06666666666666667
078-9121-502,0.06666666666666667
078-9121-503,0.06666666666666667
078-9121-504,0.06666666666666667
078-9121-505,0.06666666666666667
078-9165-301,69.15
078-9165-302,69.15
078-9450-401,2.85
078-9450-402,2.85
078-9691-701,24.133333333333333
078-9691-702,24.133333333333333
078-9761-601,15.816666666666666
078-9761-602,15.816666666666666
079-0114-101,0.05
079-0114-102,0.05
079-0188-701,4.3
079-0188-702,4.3
079-0414-601,0.2
079-0414-602,0.2
079-0417-601,0.1
079-0417-602,0.1
079-0627-901,1.5833333333333333
079-0627-902,1.5833333333333333
079-0627-903,1.5833333333333333
079-0627-904,1.5833333333333333
079-0824-201,83.26666666666667
079-0824-202,83.26666666666667
079-0981-401,9.066666666666666
079-0981-402,9.066666666666666
079-1122-401,0.15
079-1209-501,0.016666666666666666
079-1211-201,0.016666666666666666
079-1230-701,109.88333333333334
079-1230-702,109.88333333333334
079-1687-701,126.7
079-1687-702,126.7
079-1687-703,126.7
079-1687-704,126.7
079-1690-601,89.63333333333334
079-1743-101,19.866666666666667
079-1793-601,86.66666666666667
079-1797-601,24.0
079-1867-901,138.6
079-1867-902,138.6
079-1867-903,138.6
079-2016-401,0.2
079-2016-402,0.2
079-2030-601,0.15
079-2030-602,0.15
079-2276-801,13.166666666666666
079-2276-802,13.166666666666666
079-2302-601,4.416666666666667
079-2672-401,46.28333333333333
079-2672-402,46.28333333333333
079-2677-701,0.05
079-3398-101,0.21666666666666667
079-3398-102,0.21666666666666667
079-3756-101,0.03333333333333333
079-3970-201,0.11666666666666667
079-3970-202,0.11666666666666667
079-4058-301,0.06666666666666667
079-4058-302,0.06666666666666667
079-4774-601,139.13333333333333
079-4774-602,139.13333333333333
079-5126-501,0.13333333333333333
079-5126-502,0.13333333333333333
079-5357-801,0.48333333333333334
079-5357-802,0.48333333333333334
079-5541-701,5.766666666666667
079-5541-702,5.766666666666667
079-5561-501,44.63333333333333
079-5561-502,44.63333333333333
079-5609-701,40.03333333333333
079-5609-702,40.03333333333333
079-5609-703,40.03333333333333
079-5609-704,40.03333333333333
079-5753-901,13.716666666666667
079-5753-902,13.716666666666667
079-6199-801,0.45
079-6199-802,0.45
079-6936-001,34.36666666666667
079-7410-601,0.016666666666666666
079-7410-602,0.016666666666666666
079-9419-701,2.216666666666667
079-9419-702,2.216666666666667
079-9449-701,2.5166666666666666
080-0442-401,0.65
080-0442-402,0.65
080-1236-301,92.01666666666667
080-1236-302,92.01666666666667
080-1839-001,0.5666666666666667
080-1853-001,138.25
080-2185-101,47.03333333333333
080-2185-102,47.03333333333333
080-2623-701,0.08333333333333333
080-2624-701,0.08333333333333333
080-2624-702,0.08333333333333333
080-2729-401,0.5333333333333333
080-2729-402,0.5333333333333333
080-2731-801,139.35
080-2731-802,139.35
080-2731-803,139.35
080-2731-804,139.35
080-2731-805,139.35
080-2731-806,139.35
080-2731-807,139.35
080-2732-801,139.35
080-2732-802,139.35
080-2732-803,139.35
080-2732-804,139.35
080-2732-805,139.35
080-2732-806,139.35
080-2900-001,264.6666666666667
080-2900-002,264.6666666666667
080-3123-201,0.18333333333333332
080-3406-801,166.15
080-3406-802,166.15
080-3406-803,166.15
080-3474-901,211.56666666666666
080-3474-902,211.56666666666666
080-3633-901,107.35
080-4070-201,0.06666666666666667
080-4070-202,0.06666666666666667
080-4374-401,127.33333333333333
080-4374-402,127.33333333333333
080-4603-301,0.2833333333333333
080-5639-601,182.06666666666666
080-5639-602,182.06666666666666
080-5697-101,0.06666666666666667
080-5697-102,0.06666666666666667
080-5785-101,0.03333333333333333
080-5785-102,0.03333333333333333
080-5802-201,2.216666666666667
080-5802-202,2.216666666666667
080-5853-001,165.51666666666668
080-5853-002,165.51666666666668
080-5881-301,13.6
080-5881-302,13.6
080-5882-301,13.6
080-5882-302,13.6
080-5897-601,0.05
080-5897-602,0.05
080-6166-401,0.85
080-6166-402,0.85
080-6173-901,49.583333333333336
080-6173-902,49.583333333333336
080-6239-501,0.016666666666666666
080-6471-401,4.566666666666666
080-6471-402,4.566666666666666
080-6736-301,56.43333333333333
080-6736-302,56.43333333333333
080-6745-601,0.7
080-6745-602,0.7
080-7336-801,102.41666666666667
080-7336-802,102.41666666666667
080-7466-501,0.05
080-7466-502,0.05
080-7794-301,124.98333333333333
080-7794-302,124.98333333333333
080-8052-901,18.833333333333332
080-8052-902,18.833333333333332
080-8334-501,0.03333333333333333
080-8334-502,0.03333333333333333
080-9227-101,1.3166666666666667
080-9227-102,1.3166666666666667
081-0808-601,1.35
081-0808-602,1.35
081-0811-001,0.0
081-0829-001,0.8166666666666667
081-0829-002,0.8166666666666667
081-2761-501,0.05
081-2846-401,0.9166666666666666
081-2846-402,0.9166666666666666
081-2846-403,0.9166666666666666
081-2846-404,0.9166666666666666
081-2998-701,18.6
081-2998-702,18.6
081-3121-501,338.9166666666667
081-3121-502,338.9166666666667
081-3515-401,237.73333333333332
081-3520-501,237.6
081-3603-801,67.26666666666667
081-3603-802,67.26666666666667
081-3632-301,0.4166666666666667
081-3632-302,0.4166666666666667
081-3633-301,0.4166666666666667
081-3633-302,0.4166666666666667
081-3663-101,10.483333333333333
081-3663-102,10.483333333333333
081-3791-501,77.08333333333333
081-3791-502,77.08333333333333
081-3843-101,0.016666666666666666
081-3949-501,4.4
081-3949-502,4.4
081-4111-001,0.21666666666666667
081-4111-002,0.21666666666666667
081-4499-001,2.7666666666666666
081-4499-002,2.7666666666666666
081-4556-701,3.75
081-4556-702,3.75
081-4715-901,230.56666666666666
081-4715-902,230.56666666666666
081-4747-801,0.06666666666666667
081-4747-802,0.06666666666666667
081-4751-201,128.38333333333333
081-4751-202,128.38333333333333
081-4751-203,128.38333333333333
081-4890-701,21.233333333333334
081-4890-702,21.233333333333334
081-5178-301,0.15
081-5178-302,0.15
081-5334-101,39.266666666666666
081-5334-102,39.266666666666666
081-5761-201,0.0
081-6894-601,218.15
081-6894-602,218.15
081-6995-101,0.11666666666666667
081-6995-102,0.11666666666666667
081-7184-001,21.3
081-7184-002,21.3
081-7593-301,140.6
081-7640-901,4.25
081-7640-902,4.25
081-7726-501,40.81666666666667
081-7726-502,40.81666666666667
081-7832-901,76.01666666666667
081-7832-902,76.01666666666667
081-7914-401,76.6
081-7914-402,76.6
081-7967-901,47.38333333333333
081-7967-902,47.38333333333333
081-8260-501,0.2833333333333333
081-8260-502,0.2833333333333333
081-8265-301,0.6666666666666666
081-8265-302,0.6666666666666666
081-8281-701,49.06666666666667
081-8281-702,49.06666666666667
081-8299-201,159.51666666666668
081-8299-202,159.51666666666668
081-9094-701,0.11666666666666667
081-9154-201,122.91666666666667
081-9154-202,122.91666666666667
081-9169-201,0.5666666666666667
081-9169-202,0.5666666666666667
081-9493-901,9.083333333333334
081-9493-902,9.083333333333334
081-9629-501,0.05
081-9629-502,0.05
081-9629-503,0.05
0817232610RDPT,543.9666666666667
0818S-709717_1,85.81666666666666
0818S-709717_2,85.81666666666666
082-0174-901,151.5
082-0174-902,151.5
082-0310-401,17.533333333333335
082-0310-402,17.533333333333335
082-0314-501,1.7833333333333334
082-0314-502,1.7833333333333334
082-0461-801,0.25
082-0461-802,0.25
082-1580-401,1.2666666666666666
082-1580-402,1.2666666666666666
082-1646-001,66.35
082-1646-002,66.35
082-1670-501,0.11666666666666667
082-1670-502,0.11666666666666667
082-1729-101,0.05
082-1729-102,0.05
082-1750-501,0.06666666666666667
082-1750-502,0.06666666666666667
082-1777-301,7.366666666666666
082-1777-302,7.366666666666666
082-1786-901,74.56666666666666
082-1786-902,74.56666666666666
082-1940-101,0.06666666666666667
082-1940-102,0.06666666666666667
082-1964-401,0.65
082-1964-402,0.65
082-2146-701,18.65
082-2146-702,18.65
082-2306-201,0.1
082-2306-202,0.1
082-2306-203,0.1
082-2646-401,0.0
082-2646-402,0.0
082-2689-701,54.15
082-2689-702,54.15
082-2778-401,142.18333333333334
082-2778-402,142.18333333333334
082-2929-101,0.016666666666666666
082-3220-201,20.566666666666666
082-3220-202,20.566666666666666
082-3220-203,20.566666666666666
082-3220-204,20.566666666666666
082-3220-205,20.566666666666666
082-3296-201,4.016666666666667
082-3941-901,115.03333333333333
082-3942-901,115.03333333333333
082-4004-001,46.266666666666666
082-4004-002,46.266666666666666
082-4021-101,256.1
082-4021-102,256.1
082-4203-701,0.08333333333333333
082-4371-401,0.45
082-4371-402,0.45
082-4445-301,0.03333333333333333
082-4445-302,0.03333333333333333
082-4572-301,0.7
082-4572-302,0.7
082-4572-303,0.7
082-4717-301,0.03333333333333333
082-4717-302,0.03333333333333333
082-5119-401,0.95
082-5234-001,0.11666666666666667
082-5234-002,0.11666666666666667
082-5268-501,0.016666666666666666
082-5268-502,0.016666666666666666
082-5310-701,0.1
082-5603-101,250.28333333333333
082-5603-102,250.28333333333333
082-5921-601,1.2333333333333334
082-5921-602,1.2333333333333334
082-5921-603,1.2333333333333334
082-5921-604,1.2333333333333334
082-5921-605,1.2333333333333334
082-5921-606,1.2333333333333334
082-5982-401,0.03333333333333333
082-5982-402,0.03333333333333333
082-6242-101,0.016666666666666666
082-6242-102,0.016666666666666666
082-6301-501,0.2
082-6301-502,0.2
082-6322-001,0.016666666666666666
082-6322-002,0.016666666666666666
082-6372-801,200.93333333333334
082-6372-802,200.93333333333334
082-6716-001,0.6666666666666666
082-6716-002,0.6666666666666666
082-6720-401,5.116666666666666
082-6720-402,5.116666666666666
082-6747-701,0.18333333333333332
082-6747-702,0.18333333333333332
082-6812-201,226.33333333333334
082-6871-901,224.58333333333334
082-6871-902,224.58333333333334
082-7054-801,36.75
082-7084-801,0.0
082-7084-802,0.0
082-7085-301,0.5333333333333333
082-7085-302,0.5333333333333333
082-7446-901,0.03333333333333333
082-7573-501,0.4
082-7573-502,0.4
082-7573-503,0.4
082-7573-504,0.4
082-7573-505,0.4
082-7573-506,0.4
082-7573-507,0.4
082-7573-508,0.4
082-7573-509,0.4
082-7591-201,0.1
082-7591-202,0.1
082-7775-901,0.13333333333333333
082-7775-902,0.13333333333333333
082-7876-101,0.11666666666666667
082-7876-102,0.11666666666666667
082-8059-701,0.38333333333333336
082-8059-702,0.38333333333333336
082-8069-701,6.55
082-8069-702,6.55
082-8082-501,0.016666666666666666
082-8136-101,0.23333333333333334
082-8170-201,62.8
082-8173-201,62.61666666666667
082-8179-001,1.2833333333333334
082-8179-002,1.2833333333333334
082-8230-701,25.383333333333333
082-8230-702,25.383333333333333
082-8282-201,18.15
082-8282-202,18.15
082-8282-203,18.15
082-8559-601,50.233333333333334
082-8640-901,1.2833333333333334
082-8640-902,1.2833333333333334
082-8828-901,33.666666666666664
082-9184-901,23.25
082-9184-902,23.25
082-9240-601,22.983333333333334
082-9240-602,22.983333333333334
082-9490-701,0.06666666666666667
082-9490-702,0.06666666666666667
082-9551-901,119.63333333333334
082-9551-902,119.63333333333334
082-9680-501,21.583333333333332
082-9680-502,21.583333333333332
082-9722-501,141.05
082-9722-502,141.05
083-0097-601,95.56666666666666
083-0097-602,95.56666666666666
083-0358-801,20.316666666666666
083-0358-802,20.316666666666666
083-0362-801,0.05
083-0362-802,0.05
083-0368-701,23.55
083-0368-702,23.55
083-0572-201,0.43333333333333335
083-0572-202,0.43333333333333335
083-0741-701,0.08333333333333333
083-0741-702,0.08333333333333333
083-0874-401,68.83333333333333
083-0908-401,3.95
083-0908-402,3.95
083-0970-501,258.5833333333333
083-0970-502,258.5833333333333
083-1154-101,0.16666666666666666
083-1154-102,0.16666666666666666
083-1154-103,0.16666666666666666
083-1308-601,0.5
083-1308-602,0.5
083-1343-701,0.08333333333333333
083-1343-702,0.08333333333333333
083-1406-801,4.85
083-1406-802,4.85
083-1923-201,75.56666666666666
083-1923-202,75.56666666666666
083-2092-801,15.25
083-2092-802,15.25
083-2178-401,6.666666666666667
083-2179-401,6.666666666666667
083-2360-301,48.983333333333334
083-2360-302,48.983333333333334
083-2471-901,0.38333333333333336
083-2477-401,0.3333333333333333
083-2607-001,0.16666666666666666
083-2697-501,0.05
083-2697-502,0.05
083-2771-401,1.2833333333333334
083-2771-402,1.2833333333333334
083-3287-101,0.0
083-3300-301,0.55
083-3301-301,0.55
083-3445-901,0.9
083-3446-901,0.9
083-3660-101,0.0
083-3660-102,0.0
083-3846-301,0.65
083-4353-901,0.21666666666666667
083-4353-902,0.21666666666666667
083-4361-101,33.35
083-4361-102,33.35
083-4361-103,33.35
083-4401-501,3.1666666666666665
083-4401-502,3.1666666666666665
083-4536-201,29.916666666666668
083-4536-202,29.916666666666668
083-6083-001,26.016666666666666
083-6083-002,26.016666666666666
083-6117-401,381.21666666666664
083-6117-402,381.21666666666664
083-6118-301,290.9166666666667
083-6127-001,155.51666666666668
083-6127-002,155.51666666666668
083-6167-301,0.65
083-6167-302,0.65
083-6254-701,85.3
083-6254-702,85.3
083-6302-501,168.0
083-6316-301,167.55
083-6355-001,8.233333333333333
083-6355-002,8.233333333333333
083-6409-501,23.983333333333334
083-6409-502,23.983333333333334
083-6455-501,427.9
083-6455-502,427.9
083-6487-701,2.8333333333333335
083-6569-701,0.16666666666666666
083-6569-702,0.16666666666666666
083-6810-401,245.78333333333333
083-6810-402,245.78333333333333
083-6811-401,245.78333333333333
083-6811-402,245.78333333333333
083-6815-401,62.06666666666667
083-6815-402,62.06666666666667
083-6883-801,0.2
083-6883-802,0.2
083-6883-803,0.2
083-6883-804,0.2
083-6883-805,0.2
083-6883-806,0.2
083-6883-807,0.2
083-6883-808,0.2
083-6883-809,0.2
083-6883-810,0.2
083-6884-801,0.2
083-6884-802,0.2
083-6884-803,0.2
083-6884-804,0.2
083-6884-805,0.2
083-6884-806,0.2
083-6884-807,0.2
083-6884-808,0.2
083-6884-809,0.2
083-6884-810,0.2
083-6918-101,0.0
083-7006-901,28.716666666666665
083-7006-902,28.716666666666665
083-7073-601,221.18333333333334
083-7073-602,221.18333333333334
083-7073-603,221.18333333333334
083-7230-901,0.15
083-7230-902,0.15
083-7594-301,3.3833333333333333
083-7594-302,3.3833333333333333
083-7956-201,63.166666666666664
083-7956-202,63.166666666666664
083-8111-601,127.73333333333333
083-8111-602,127.73333333333333
083-8120-801,0.26666666666666666
083-8120-802,0.26666666666666666
083-8300-001,0.08333333333333333
083-8300-002,0.08333333333333333
083-8334-301,0.36666666666666664
083-8334-302,0.36666666666666664
083-8373-401,0.05
083-8373-402,0.05
083-8381-501,0.08333333333333333
083-8381-502,0.08333333333333333
083-8388-401,193.25
083-8388-402,193.25
083-8756-901,595.65
083-8756-902,595.65
083-8757-901,595.65
083-8757-902,595.65
083-8786-701,476.4
083-8786-702,476.4
083-8851-601,32.93333333333333
083-8851-602,32.93333333333333
083-8863-601,0.31666666666666665
083-8863-602,0.31666666666666665
083-9160-901,0.08333333333333333
083-9160-902,0.08333333333333333
083-9161-601,0.03333333333333333
083-9161-602,0.03333333333333333
083-9211-901,11.466666666666667
083-9211-902,11.466666666666667
083-9224-201,114.73333333333333
083-9224-202,114.73333333333333
083-9226-501,114.71666666666667
083-9529-901,20.833333333333332
083-9529-902,20.833333333333332
083-9848-901,4.95
083-9848-902,4.95
083-9973-701,0.13333333333333333
083-9973-702,0.13333333333333333
084-0143-101,4.933333333333334
084-0143-102,4.933333333333334
084-0326-401,0.8166666666666667
084-0326-402,0.8166666666666667
084-0340-001,0.08333333333333333
084-0341-001,0.08333333333333333
084-0341-002,0.08333333333333333
084-0528-101,154.23333333333332
084-0528-102,154.23333333333332
084-0653-601,335.81666666666666
084-0653-602,335.81666666666666
084-0654-801,335.8
084-0654-802,335.8
084-0935-101,245.38333333333333
084-0935-102,245.38333333333333
084-1127-601,0.016666666666666666
084-1150-301,245.33333333333334
084-1150-302,245.33333333333334
084-1179-801,0.05
084-1179-802,0.05
084-1181-601,77.28333333333333
084-1181-602,77.28333333333333
084-1222-101,155.15
084-1369-201,2.45
084-1369-202,2.45
084-1369-203,2.45
084-1417-601,0.05
084-1417-602,0.05
084-1661-501,65.1
084-1733-001,110.06666666666666
084-2058-001,0.06666666666666667
084-2058-002,0.06666666666666667
084-2089-701,286.15
084-2089-702,286.15
084-2238-501,18.45
084-2238-502,18.45
084-2632-701,0.25
084-2632-702,0.25
084-2633-701,0.25
084-2635-201,71.41666666666667
084-2636-201,71.38333333333334
084-2687-401,43.166666666666664
084-2687-402,43.166666666666664
084-2864-201,13.833333333333334
084-2864-202,13.833333333333334
084-2886-401,11.283333333333333
084-2886-402,11.283333333333333
084-2887-401,11.283333333333333
084-2934-301,106.13333333333334
084-2934-302,106.13333333333334
084-2957-001,239.13333333333333
084-2957-002,239.13333333333333
084-2957-003,239.13333333333333
084-2957-004,239.13333333333333
084-2965-401,6.883333333333334
084-2965-402,6.883333333333334
084-3047-101,104.7
084-3047-102,104.7
084-3059-401,190.91666666666666
084-3059-402,190.91666666666666
084-3954-601,58.81666666666667
084-3954-602,58.81666666666667
084-4025-501,95.06666666666666
084-4025-502,95.06666666666666
084-4026-501,95.06666666666666
084-4026-502,95.06666666666666
084-4066-301,0.3333333333333333
084-4066-302,0.3333333333333333
084-4179-201,0.03333333333333333
084-4179-202,0.03333333333333333
084-4322-401,0.2
084-4322-402,0.2
084-4322-403,0.2
084-4383-801,0.0
084-4383-802,0.0
084-4383-803,0.0
084-4383-804,0.0
084-4383-805,0.0
084-4383-806,0.0
084-4383-807,0.0
084-4383-808,0.0
084-4383-809,0.0
084-4390-301,83.65
084-4390-302,83.65
084-4390-303,83.65
084-4954-101,6.933333333333334
084-5515-901,210.66666666666666
084-5515-902,210.66666666666666
084-5653-601,0.15
084-5653-602,0.15
